smiles,fp0,fp1,fp2,fp3,fp4,fp5,fp6,fp7,fp8,fp9,fp10,fp11,fp12,fp13,fp14,fp15,fp16,fp17,fp18,fp19,fp20,fp21,fp22,fp23,fp24,fp25,fp26,fp27,fp28,fp29,fp30,fp31,fp32,fp33,fp34,fp35,fp36,fp37,fp38,fp39,fp40,fp41,fp42,fp43,fp44,fp45,fp46
O=C(NCC(=O)N1CCC(c2noc3cc(F)ccc23)CC1)c1cccnc1,0.0045606346076545,0.010905073258683,0.0,0.9842172570927402,0.0,0.0,0.0,1.1338850744160545,1.1266349415095147,1.054695307672341,0.2549946077616816,1.0135710563004323,0.00714919712953,0.8406738304838179,0.0,0.0027553731102848,0.0,0.0,0.6294131597480719,0.0,0.0,0.0,0.0,0.9479918138010592,0.0794332183140091,0.4995874255027574,0.534308272509489,1.146799845035782,0.9548583514564304,0.7152129160938724,0.24665672425597,0.0,0.2050224593457701,0.9037512331011478,0.8066660616810041,0.8731484627206197,0.0,0.9960724199458304,0.0,0.0063824904039926,0.0088574174877887,0.0694818153579879,1.1517487244501048,0.1067965240429729,0.1987389559616697,0.0580949660850488,0.6763717929132524
Cc1cc(C(=O)N2Cc3ccccc3C[C@@H]2C(N)=O)cc(O)n1,0.8904576431167575,0.0071613409701973,0.0,0.0,0.0,0.9836497294804086,1.1057843829027751,0.41579920878621,0.4958849320450549,0.8507575240476154,0.7861326339172721,0.0149018550060174,0.0,0.0052360409852664,0.0,0.0082506071210261,0.0,0.0,0.9831076954778596,0.0,0.0,0.0,0.0,0.1635529177363828,0.1739010949627571,1.088478437652574,1.3828770728824775,1.1426075953284682,1.1852547253882937,1.186654549019657,1.1612016020172882,0.0,0.1560483754960472,0.0037654131410746,0.0,0.0,0.0,0.0040864300340882,0.0403719609109164,0.985188293709406,1.3030420623297612,1.279207194670294,1.215969395719916,1.3434963430166986,0.2028362001620061,0.6825088076632612,0.0
Cc1ccc(-n2nc(C(=O)Nc3cccc([C@@]4(C)NC(=O)NC4=O)c3)c3c2CCC3)c(F)c1,0.0110184942740311,0.9475040493390182,0.0272103011074373,0.0,0.0,0.8684165657911431,1.047576896271044,0.1468435451372021,0.1729907438389135,0.0363514858966262,0.840410329794466,0.2414168490126488,0.0,0.0282677422649687,0.0,0.8251013356698669,0.0,0.0,0.0,0.0,0.0,0.3943359764591331,0.0317380300235966,0.0302144944616839,0.8917723806334555,0.2821103751328162,1.112777245667365,0.9792677968218604,0.2204201447840408,0.9325599786421293,0.07925447372641,1.1908879220976183,0.9992000673788998,0.994974408145226,0.0025099762172032,0.0,0.9847860417366752,0.0060256500826258,0.994460447688894,0.996755100521198,1.153923807077943,1.297040259471153,1.2622855833369646,1.1318447863088716,0.2392173635895215,0.469596287349154,0.0572413703380408
Cc1nc(NC(=O)N2CC(=O)N[C@@H]3CCCC[C@H]32)ccc1-c1ccccc1,0.0031140912637563,0.9783112788196996,0.8452952909030896,0.0,0.0,0.9967397786860684,1.1304706448507211,0.0,0.0377595728984663,0.0189697995442591,0.0,0.7814867069959553,0.3629310885135214,0.0,0.0,0.0,0.0,0.0,0.9905251513569162,1.0094755132641706,0.0,0.0,0.0,0.0053269673649233,0.0,0.0692887133601396,1.1834777175124036,1.1983026239699468,1.296411152753947,1.2630533718123351,1.332194409597555,0.301188620738127,1.001171473014398,0.9918885206077708,0.0,0.0,0.0,0.0063264984482491,0.0,0.9979098612911732,0.0101424129362862,0.2811491839929348,1.2370259842211755,1.096963997770278,0.8849569216034582,0.0461543998854483,0.1319547927877512
O=C(NCc1ccc(C(=O)N2CCCCC2)cc1)N1CCn2cncc2C1,0.0065779727028534,0.4334848345012166,0.938837386810812,0.0,0.0,0.0,0.0,1.2806508069054887,0.9404396961512932,0.002048951365782,0.0,1.1133324913963452,0.0,0.8067097345476577,0.9031659279624072,0.0,0.0024432564973428,0.0380138837458948,0.0033654226173152,0.0,0.0,0.0,0.0,0.8208613459324515,0.0374997634564177,0.9064132764817084,0.9566875770203014,0.0597483121910667,0.0,0.0035321191892358,1.2533170344532751,0.0,0.6849238550061052,0.6230886303343516,0.1447210016277728,0.0,0.0,0.0227867354347747,0.0055110693666864,0.5261525373847812,0.0,0.0,0.0,0.0,0.2945505866085547,0.0056318405566495,0.6757882314158834
Cc1ccnc2ccc(C(=O)N3Cc4ccccc4C[C@@H]3C(N)=O)cc12,0.0,0.0,0.0,0.0328661671192313,0.0,0.011578833032686,1.251855899761009,0.032290208565428,1.110816711865504,1.3067160002874951,0.6929180520460798,1.197666532775424,0.0,0.9781835584522994,0.0,0.9720014574596744,0.0,0.0,0.3063508836791688,0.0,0.0,1.0625546988403345,1.0992615172281508,1.2203194766150167,0.1405909110483353,1.1699587674026262,1.1166332891097652,1.3037337899432813,0.9896719565694534,0.0705073028754888,0.0698467581736022,1.2071296561708702,0.2093068454499304,0.0036808000255246,0.0,0.0,0.0,0.0072022847156412,0.0165745582755997,0.999083883724569,1.247607502516222,1.2916406431010343,1.2435761387716386,1.3658504210479046,1.0298328487930362,0.7633017845603837,0.4321778802311876
O=C1C[C@H]([C@@H]2CCCCN2C(=O)N[C@@H]2CCc3c2ccc(Cl)c3Cl)CN1,0.0,0.0,0.0,0.0,0.0,0.995348432487482,1.2834374360858056,0.0,0.0019938984111397,0.8951629777574275,0.1874777078806025,0.0,0.0936066888735333,0.0223094078800232,0.0,0.0,0.0,0.0,0.9847763836390008,0.0,0.0,0.2073916122732799,1.0625897757428535,0.0,0.0,0.0959718466516286,1.2760135397686134,1.2244786566186412,1.212774959914631,1.266363620543791,1.3281629550152834,0.0083303901475999,0.5763146256308639,0.0019721219158844,0.0,0.0,0.0118839240075014,0.0218591542923947,0.0,0.887827263182158,0.9149543636193948,1.1692631231524284,1.3301312550961168,1.27355630448846,0.9770937010515004,0.0824422039583379,0.5746357136383248
Cc1ccc(NC(=O)[C@H]2CCCN2C(=O)Cc2ccccc2)c(O)c1,0.0,0.0,0.9177622606638512,0.0,0.0,0.6556449329076764,1.1510747924935925,0.0020217922214843,0.069227189331094,0.6610840947205309,0.019137947786893,0.0050501446087022,0.0,0.7529531004265577,0.0,0.8157948215186385,0.0,0.0,0.75350067482546,0.0,0.1173471073549939,1.139098412425619,0.1720796209765472,0.0393652738263761,0.0,0.1463036806481274,0.8612746909112354,0.6673007640400349,1.0318710025644644,1.2662633208227505,1.0853810396404855,0.0629152631215989,0.9859309407186088,0.9874371017296886,0.0,0.0,0.0,0.004808930710984,0.0,0.9920814517608848,0.2066990760832679,1.184364458399422,1.251513987930594,1.1435761522335937,0.0033856853446252,0.0,0.0025023914010223
O=C(NCC1([C@@H](O)c2ccccc2)CC1)c1cc(F)ccc1N1CCOCC1,0.0,0.0,0.2852980148185695,0.0,0.0,0.9397013543953804,0.9903262847606016,0.0602854249549844,0.9062032137236672,0.0,0.0,0.5661017642757682,0.0,0.8206275712897915,0.0,0.0728941308380163,0.0,0.0,0.97908994946695,0.0,0.0,0.3393612195927313,1.0595236670395791,1.2399731825440432,1.127040633697544,0.6288476139290354,0.858022154002285,0.9088245399162992,1.2687883599654306,1.0215392118389646,1.277563073846102,0.0062556093577759,0.0,0.0048420962225324,0.0,0.0,0.2996139412349217,0.0061065303954696,0.0,0.9794729911049954,1.157659585443456,1.3084995529455117,1.0987159797456607,1.163505004716679,0.2072919687203668,0.0055797730649488,1.114904188811094
O=C([C@H](CO)c1ccccc1)N(Cc1ccccc1F)C1CC1,0.0,0.119513857549572,0.0,0.0,0.0,0.9941839531433878,1.2878695051462663,0.0217981950928771,0.4908331035007262,1.1908941335680363,1.2020663066775326,0.0785151268544895,0.0,0.8118987639276705,0.0,0.0,0.0,0.0,0.6236766635143917,0.0,0.0,1.252727091244809,0.8141125923127848,0.720810400473126,0.0562560454721407,0.4456994463934342,1.0767322742196086,1.212766135163762,0.9578620523413722,0.4886171662761082,1.2811292179117155,0.1918120729691468,0.0313970927200934,0.9002690079889566,0.0,0.0,0.0,0.0100545300082624,0.0,0.977720471167558,1.082831783692341,1.3264257903145948,1.086886374608948,1.1970384120420767,0.7985157805415458,0.0359406221947526,0.0235968944041429
Cc1cc(C)n(Cc2cccc(C(=O)N3C[C@@H]([NH3+])[C@@H](c4ccccc4)C3)c2)n1,0.0,0.0056084953314326,0.7674080436309909,0.0,0.0,0.0,0.0,1.313408284374996,1.1879259851776176,0.0019813038387926,0.0,1.0125200989285548,0.0,0.1100550987798443,0.0,0.0,0.0,0.0,0.9934606220663162,0.0167594430049496,0.1008873668588064,1.2972981314559004,0.264785869697556,0.0655570057038675,0.0678560354677739,1.057490334258091,1.363765072444834,1.2947629990585807,1.3158498834203636,1.3111996098872818,1.2466701138335687,1.132839358608509,0.0,0.0091664366848835,0.0,0.0,0.0,0.0146408906036546,0.3446160029864362,0.8411441948352125,1.2102762630968618,1.3038769410886788,1.2302954192348827,1.2573874016361035,0.1840840673027773,0.0194579976279188,0.0350329253470858
O=C(NCc1noc2c1CCCC2)N1CCO[C@H](CCc2ccccc2)C1,0.0,0.0,0.1600230967198736,0.0023012298311674,0.0,0.9856944290344196,1.2399632462175751,0.0130206484718525,0.0186366520858052,0.7790313867008012,0.0871158600955123,0.0210011048150314,0.0,0.103749997367237,0.0,0.3575288952584352,0.0,0.0,0.5858891322150934,0.1131909533004532,0.8536777957222512,0.0024822339588096,0.0,0.2654196733328183,0.0167903750775453,0.444186788375065,0.6663283915518234,1.0347856982956167,1.1265968147770764,1.039588575048363,0.55955391163152,0.0,0.0,0.0,0.0,0.0,0.1967586790728198,0.0045905055856651,0.0,0.9871018768083624,1.2775355437309517,1.16024519176688,1.1689020572056812,1.2729254647683683,0.0,0.0,0.0
CC(=O)N1CCc2ccc(S(=O)(=O)Nc3cc(-c4cc(C)cc(C)c4)n[nH]3)cc2CC1,0.0073379425272013,0.955055021489173,0.0636399745104562,0.0,0.0,0.0,0.0,1.377620258298112,1.1527060151242283,0.1224943475745539,0.1061592182781956,1.2042536763800271,0.9243643078706272,0.0,0.0,0.0,0.0,0.0,0.4083296802056195,0.793103437327775,0.0,1.0032898703356,1.0162238579999678,0.0832839437860589,0.987685632430286,0.1053083121227201,0.4481776384052826,1.074509081139419,1.2898713182878838,0.9035047370661424,0.0643077567290103,0.2789951286992654,0.0,0.0,0.0,0.003341383323625,0.0,0.0040030345561031,0.1151619221497057,0.9702931155300974,1.1062458540683031,1.0585414901481367,0.7793599246562302,1.2515657185097115,0.0252839804478264,0.2359475084911785,0.0290592554687454
CN(C(=O)C1[C@@H]2[C@@H]3C=C[C@@H]([C@@H]4C(=O)N(Cc5ccccc5)C(=O)[C@H]34)[C@H]12)C1CC(c2ccccc2)C1,0.0,0.0,0.0062639004547812,0.0,0.0,0.0,1.1027027944229348,0.3887271367336888,1.1196738214849242,1.26673994325658,0.9373189699219616,0.0845780208354781,0.0,0.0080960582454957,0.0,0.0033988723653633,0.0,0.0,0.9920295456247304,0.0,0.0,1.0252984594335586,1.299588135558967,0.4210238525007377,0.9883420305504548,1.1373112971697918,1.3293355708025474,1.10118609176401,0.9325763760662968,1.2110507335186549,0.959189690025434,0.841249288901393,0.7265847472713007,0.8580601631499398,0.0,0.0352742093140659,0.0,0.0235748635999915,0.0,0.8820584166358684,0.9761321876903604,1.277536859919839,1.3267124079087438,0.924400748678844,0.2844225771528637,0.0216074204292943,0.0193816315720626
CC(=O)Nc1c[nH]nc1[C@@H]1CCCN(C(=O)Cc2c[nH]c3cc(F)ccc23)C1,0.0042173524863008,0.9307846181096576,0.0,0.0,0.0,0.0035997712779327,0.9536813607430566,0.7078035836533787,0.9568457541896797,0.0,0.0,1.0058218482498988,0.0,0.8239907973380391,0.0,0.0,0.0,0.0,0.9999958194807048,0.0,0.0,0.8911690211953501,0.1711242245097407,0.9812206648098712,0.2844589288111179,1.0777579288909642,1.2291790749100713,0.2820876091133873,0.9426278216772008,0.3271519488654799,1.2097290802208276,0.5442304749547326,0.0,0.0,0.8813458376572344,0.0,0.0,0.009644655795461,0.0,0.986405709522704,1.1742429113051744,1.054152443323909,0.9668111252463868,0.3773411393489277,1.0867676644753796,1.1681115934943822,0.1598922556307026
